week,players,log_players
2025-03-10,32605,10.392220929827303
2025-03-17,32780,10.397573852297821
2025-03-24,32955,10.40289827348682
2025-03-31,33131,10.408224678961561
2025-04-07,33306,10.413492839918217
2025-04-14,33481,10.41873339273561
2025-04-21,33656,10.423946625270357
2025-04-28,33831,10.429132820900398
2025-05-05,34007,10.434321664760377
2025-05-12,34182,10.439454468708451
2025-05-19,34357,10.444561061459837
2025-05-26,34532,10.449641709355413
2025-06-02,34707,10.454696674696999
2025-06-09,34883,10.45975488349865
2025-06-16,35058,10.464759111782492
2025-06-23,35233,10.469738422407529
2025-06-30,35408,10.47469306229083
2025-07-07,35583,10.479623274697385
2025-07-14,35759,10.484557264690627
2025-07-21,35934,10.489439201492518
2025-07-28,36109,10.494297420728252
2025-08-04,36284,10.499132151734834
2025-08-11,36459,10.50394362053891
2025-08-18,36635,10.508759346594065
2025-08-25,36810,10.513524826373066
2025-09-01,36985,10.518267704021968
2025-09-08,36370,10.501499537981035
2025-09-15,35755,10.484445398482496
2025-09-22,35141,10.467123818934358
2025-09-29,34526,10.449467942376494
2025-10-06,33911,10.431494724510879
2025-10-13,33296,10.413192548633416
2025-10-20,32682,10.39457974661173
2025-10-27,32067,10.375582742942056
2025-11-03,31452,10.356217853111406
2025-11-10,30837,10.336470546681031
2025-11-17,30223,10.316358502904885
2025-11-24,29608,10.295799874065992
2025-12-01,28993,10.274809700521592
2025-12-08,28993,10.274809700521592
2025-12-15,28993,10.274809700521592
2025-12-22,28993,10.274809700521592
2025-12-29,28993,10.274809700521592
2026-01-05,28993,10.274809700521592
2026-01-12,28993,10.274809700521592
2026-01-19,28993,10.274809700521592
2026-01-26,28993,10.274809700521592
2026-02-02,28993,10.274809700521592
2026-02-09,28993,10.274809700521592
2026-02-16,28993,10.274809700521592
2026-02-23,28993,10.274809700521592
2026-03-02,28993,10.274809700521592
